status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords
9.33892E+17,11/24/2017 2:58,66379182,NYCTSubway,"@2AvSagas Good Evening, the scheduled work regarding Q service running via the R line from Canal St to DeKalb Av has been cancelled for this evening. An update is being made to the website at this time. ^JG",Oracle Engage,9.33889E+17,16563573,2AvSagas,FALSE,FALSE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16563573,2AvSagas,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33892E+17,11/24/2017 2:54,66379182,NYCTSubway,1 train service has resumed. https://t.co/xm3QePzxhu,Oracle Engage,9.33882E+17,66379182,NYCTSubway,TRUE,FALSE,4,3,NA,NA,twitter.com/NYCTSubway/sta…,https://t.co/xm3QePzxhu,https://twitter.com/NYCTSubway/status/933881519202078720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,9.33882E+17,Southbound 1 trains are running express from 137 St to 96 St because of a train with mechanical problems at 116 St.,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33889E+17,11/24/2017 2:45,66379182,NYCTSubway,"@Aloe9678 Good Evening. Yes, D train service is stopping at this location. ^JZ",Oracle Engage,NA,347301155,Aloe9678,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347301155,Aloe9678,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33888E+17,11/24/2017 2:38,66379182,NYCTSubway,Northbound A trains are running with delays because of NYPD activity at Aqueduct-North Conduit Av.,GMS Web Pro App,NA,NA,NA,FALSE,FALSE,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33887E+17,11/24/2017 2:35,66379182,NYCTSubway,J train service has resumed. https://t.co/Bytvcyjyrt,Oracle Engage,9.33881E+17,66379182,NYCTSubway,TRUE,FALSE,4,2,NA,NA,twitter.com/NYCTSubway/sta…,https://t.co/Bytvcyjyrt,https://twitter.com/NYCTSubway/status/933880711920185346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,9.33881E+17,Jamaica bound J trains are running express from Marcy Av to Myrtle Av because of a sick passenger at Hewes St.,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33885E+17,11/24/2017 2:26,66379182,NYCTSubway,"@eharfenist Good evening, you have no planned work tonight on the G train service. ^CB",Oracle Engage,9.33884E+17,210402410,eharfenist,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210402410,eharfenist,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33882E+17,11/24/2017 2:14,66379182,NYCTSubway,Southbound 1 trains are running express from 137 St to 96 St because of a train with mechanical problems at 116 St.,GMS Web Pro App,NA,NA,NA,FALSE,FALSE,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33881E+17,11/24/2017 2:11,66379182,NYCTSubway,Jamaica bound J trains are running express from Marcy Av to Myrtle Av because of a sick passenger at Hewes St.,GMS Web Pro App,NA,NA,NA,FALSE,FALSE,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33869E+17,11/24/2017 1:26,66379182,NYCTSubway,"@zachlinder Hi, because of the Thanksgiving Holiday there are subway service changes for details see this link here: https://t.co/M4T4cAmBtU ^JG",Oracle Engage,9.33866E+17,2132631,zachlinder,FALSE,FALSE,0,0,NA,NA,web.mta.info/nyct/service/s…,https://t.co/M4T4cAmBtU,http://web.mta.info/nyct/service/stationInfo_Thanksgiving_Nov2017.htm,NA,NA,NA,NA,NA,NA,NA,NA,2132631,zachlinder,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33858E+17,11/24/2017 0:43,66379182,NYCTSubway,@VirgoFinesse A trains are running express in Brooklyn between Hoyt-Schernerhorn Sts and Euclid Av in both directions. Trains will make all local stops to Lefferts Blvd after Euclid Av. ^JG,Oracle Engage,9.33857E+17,24322141,VirgoFinesse,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24322141,VirgoFinesse,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33855E+17,11/24/2017 0:30,66379182,NYCTSubway,"@LayLay23642462 Hi, on Friday November 24, 2017 NYC Transit Subways will run a regular weekday schedule. NYC Buses will also operate on a weekday schedule with a few changes see this link here: https://t.co/M4T4cAmBtU ^JG",Oracle Engage,9.33854E+17,9.29612E+17,LayLay23642462,FALSE,FALSE,0,0,NA,NA,web.mta.info/nyct/service/s…,https://t.co/M4T4cAmBtU,http://web.mta.info/nyct/service/stationInfo_Thanksgiving_Nov2017.htm,NA,NA,NA,NA,NA,NA,NA,NA,9.29612E+17,LayLay23642462,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33852E+17,11/24/2017 0:15,66379182,NYCTSubway,"@shu_syt Thank you, take an Inwood-bound A to either 59 St-Columbus Circle or 168 St and transfer to a Van Cortlandt Park-bound 1 train. ^JG",Oracle Engage,9.33848E+17,616202181,shu_syt,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616202181,shu_syt,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33852E+17,11/24/2017 0:15,66379182,NYCTSubway,SIR train service has resumed. https://t.co/WM9H8snDra,Oracle Engage,9.33839E+17,66379182,NYCTSubway,TRUE,FALSE,4,3,NA,NA,twitter.com/NYCTSubway/sta…,https://t.co/WM9H8snDra,https://twitter.com/NYCTSubway/status/933838875277045760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,9.33839E+17,SIR trains are running with delays in both directions because of a train with mechanical problems at St George.,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33848E+17,11/24/2017 0:02,66379182,NYCTSubway,"@shu_syt Sorry no 2 or 3 trains at that station, which station are you trying to reach? You can use A or C train service to nearby 2,3 stations. ^JG",Oracle Engage,9.33848E+17,616202181,shu_syt,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616202181,shu_syt,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33848E+17,11/24/2017 0:01,66379182,NYCTSubway,"@bAlGUShA Thank you for the information, we have forwarded the information to supervision for further handling. Thank you again for contacting us and enjoy the rest of your holiday. ^JG",Oracle Engage,9.33847E+17,386463151,bAlGUShA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386463151,bAlGUShA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33839E+17,11/23/2017 23:25,66379182,NYCTSubway,SIR trains are running with delays in both directions because of a train with mechanical problems at St George.,GMS Web Pro App,NA,NA,NA,FALSE,FALSE,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33835E+17,11/23/2017 23:10,66379182,NYCTSubway,"@bAlGUShA Thank you, was that Downtown towards Manhattan or towards Bay Ridge? ^JG",Oracle Engage,9.33833E+17,386463151,bAlGUShA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386463151,bAlGUShA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.3383E+17,11/23/2017 22:48,66379182,NYCTSubway,"@bAlGUShA Thank you for letting us know, can you tell us what is the exact location of this bag. Can you also describe the bag if known? ^JG",Oracle Engage,9.33825E+17,386463151,bAlGUShA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,386463151,bAlGUShA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33829E+17,11/23/2017 22:47,66379182,NYCTSubway,"@TheRealMoeJaber Yes, N trains are running in both directions between Astoria-Dtimars Blvd and Coney Island-Stillwell Av. Trains run local in Manhattan via the Manhattan Bridge and express in Brooklyn. ^JG",Oracle Engage,9.33826E+17,7.29381E+17,TheRealMoeJaber,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.29381E+17,TheRealMoeJaber,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33821E+17,11/23/2017 22:16,66379182,NYCTSubway,"@ohhleary Hi, because of the Thanksgiving Holiday Subway and Bus service are running on a Sunday Schedule. See this link here for the complete list of service changes here: https://t.co/M4T4cAmBtU ^JG",Oracle Engage,9.33821E+17,202718818,ohhleary,FALSE,FALSE,0,0,NA,NA,web.mta.info/nyct/service/s…,https://t.co/M4T4cAmBtU,http://web.mta.info/nyct/service/stationInfo_Thanksgiving_Nov2017.htm,NA,NA,NA,NA,NA,NA,NA,NA,202718818,ohhleary,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33815E+17,11/23/2017 21:49,66379182,NYCTSubway,"@wadeblack We will forward this information to supervision for further handling. In the meantime, add SubwayTime to your device to track the trains arrival to your station with this link here: https://t.co/saQUHqu1uH ^JG",Oracle Engage,9.33814E+17,31521324,wadeblack,FALSE,FALSE,0,1,NA,NA,subwaytime.mta.info,https://t.co/saQUHqu1uH,http://subwaytime.mta.info/,NA,NA,NA,NA,NA,NA,NA,NA,31521324,wadeblack,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33813E+17,11/23/2017 21:43,66379182,NYCTSubway,"@wadeblack Hi Wade, thank you for the photo. You are correct there is no B service running today because of the Thanksgiving Holiday. See this link here regarding Subway service: https://t.co/M4T4cAmBtU ^JG",Oracle Engage,9.33812E+17,31521324,wadeblack,FALSE,FALSE,0,0,NA,NA,web.mta.info/nyct/service/s…,https://t.co/M4T4cAmBtU,http://web.mta.info/nyct/service/stationInfo_Thanksgiving_Nov2017.htm,NA,NA,NA,NA,NA,NA,NA,NA,31521324,wadeblack,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33805E+17,11/23/2017 21:11,66379182,NYCTSubway,@t_hunter_yeah Good afternoon.There's an F train at Church Av now.Arriving to you shortly. ^CB,Oracle Engage,9.33804E+17,242518742,t_hunter_yeah,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242518742,t_hunter_yeah,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33798E+17,11/23/2017 20:44,66379182,NYCTSubway,"@KaySpencee I see a 95 St bound R has departed the station, did you board? ^JG",Oracle Engage,9.33797E+17,403903167,KaySpencee,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403903167,KaySpencee,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33798E+17,11/23/2017 20:41,66379182,NYCTSubway,@adimitri Thank you for making us aware. We've reported this to supervision. ^CB,Oracle Engage,9.33795E+17,15421735,adimitri,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15421735,adimitri,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33789E+17,11/23/2017 20:07,66379182,NYCTSubway,"@KaySpencee Hi, No M service at that station today. However, 95 St bound R trains are stopping at 67 Av. ^JG",Oracle Engage,9.33788E+17,403903167,KaySpencee,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403903167,KaySpencee,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33789E+17,11/23/2017 20:06,66379182,NYCTSubway,@imanewyorkernow Good Afternoon. We're showing that a northbound F just left that station. Were you able to board that train? ^JL,Oracle Engage,9.33787E+17,8.16459E+17,imanewyorkernow,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.16459E+17,imanewyorkernow,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33783E+17,11/23/2017 19:44,66379182,NYCTSubway,@HarlanGT Dispatch held this train in stations because of a train ahead. We apologize for the inconvenience. ^JZ,Oracle Engage,9.33779E+17,309304913,HarlanGT,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309304913,HarlanGT,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33777E+17,11/23/2017 19:20,66379182,NYCTSubway,Southbound 5 trains are running express from 241 St to Gun Hill Rd because of a train with mechanical problems at Nereid Av.,GMS Web Pro App,NA,NA,NA,FALSE,FALSE,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33769E+17,11/23/2017 18:46,66379182,NYCTSubway,@eric_eric_mh A Happy Thanksgiving to you to. Enjoy your day! ^JP,Oracle Engage,9.33768E+17,8.71744E+17,eric_eric_mh,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.71744E+17,eric_eric_mh,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33769E+17,11/23/2017 18:46,66379182,NYCTSubway,@shubasu A Happy Thanksgiving to you to. Enjoy your day! ^JP,Oracle Engage,9.33765E+17,49748441,shubasu,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49748441,shubasu,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33752E+17,11/23/2017 17:40,66379182,NYCTSubway,@chriselia11 Good afternoon. 2 trains are running via the 5 line in the Bronx. ^JP,Oracle Engage,9.3375E+17,224860438,chriselia11,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224860438,chriselia11,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33747E+17,11/23/2017 17:18,66379182,NYCTSubway,L train service has resumed. https://t.co/JMyQVEUc6y,Oracle Engage,9.33746E+17,66379182,NYCTSubway,TRUE,FALSE,4,0,NA,NA,twitter.com/NYCTSubway/sta…,https://t.co/JMyQVEUc6y,https://twitter.com/NYCTSubway/status/933745520237076482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,9.33746E+17,L service changes and delays both directions because of an injured passenger at 14 St-Union Sq. Details at https://t.co/vhZQ2kZ2vb,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33746E+17,11/23/2017 17:14,66379182,NYCTSubway,L service changes and delays both directions because of an injured passenger at 14 St-Union Sq. Details at https://t.co/vhZQ2kZ2vb,GMS Web Pro App,NA,NA,NA,FALSE,FALSE,5,0,NA,NA,mta.info,https://t.co/vhZQ2kZ2vb,http://mta.info,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33743E+17,11/23/2017 17:06,66379182,NYCTSubway,L trains are running with delays in both directions because of a sick passenger at 14 St-Union Sq.,GMS Web Pro App,NA,NA,NA,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33735E+17,11/23/2017 16:31,66379182,NYCTSubway,"@inklake Good morning. Work is not being done in the tunnel today. Since today is a Sunday schedule, the 2/3 are not running between Brooklyn and Manhattan as they have been until 2018. ^JP",Oracle Engage,9.33732E+17,14987880,inklake,FALSE,FALSE,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14987880,inklake,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33733E+17,11/23/2017 16:26,66379182,NYCTSubway,@chrstntrr Good morning. What is your current location and direction of travel so we can check? ^JP,Oracle Engage,9.33732E+17,2528305914,chrstntrr,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2528305914,chrstntrr,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33726E+17,11/23/2017 15:57,66379182,NYCTSubway,@RiniMMA Good morning. 7 trains are making local stops today. Subways are operating on a Sunday schedule. Happy Thanksgiving! ^JP,Oracle Engage,9.33726E+17,767805750,RiniMMA,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767805750,RiniMMA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33703E+17,11/23/2017 14:24,66379182,NYCTSubway,"@ptl_torres Good morning and Happy Thanksgiving!. Yes, 5 trains are running express on Lexington Av and will run to Wakefield. ^JP",Oracle Engage,9.33701E+17,90309273,ptl_torres,FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90309273,ptl_torres,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33694E+17,11/23/2017 13:48,66379182,NYCTSubway,@mattconvente Good morning Matt. The train operator was the one on the tracks investigating the cause of the emergency brakes being activated. Happy Thanksgiving!. ^JP,Oracle Engage,9.33692E+17,21716341,mattconvente,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21716341,mattconvente,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33692E+17,11/23/2017 13:40,66379182,NYCTSubway,Q train service has resumed. https://t.co/tBnEsIgHtG,Oracle Engage,9.3369E+17,66379182,NYCTSubway,TRUE,FALSE,2,0,NA,NA,twitter.com/NYCTSubway/sta…,https://t.co/tBnEsIgHtG,https://twitter.com/NYCTSubway/status/933689677621678082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,9.3369E+17,Northbound Q trains are running with delays because of a train with mechanical problems at DeKalb Av.,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.3369E+17,11/23/2017 13:32,66379182,NYCTSubway,Northbound Q trains are running with delays because of a train with mechanical problems at DeKalb Av.,GMS Web Pro App,NA,NA,NA,FALSE,FALSE,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33689E+17,11/23/2017 13:31,66379182,NYCTSubway,@Timi_Nick Good morning. There are no 2/3 trains at Fulton St today. Happy Thanksgiving!. ^JP,Oracle Engage,9.33688E+17,178685622,Timi_Nick,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178685622,Timi_Nick,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
9.33684E+17,11/23/2017 13:11,66379182,NYCTSubway,"@therealswood Good morning. Since today subways are operating on a Sunday schedule, the first M train to leave Broadway Junction is 8:07 AM. The M trains will operate between Essex St and Broadway Junction. ^JP",Oracle Engage,9.33682E+17,26011905,therealswood,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26011905,therealswood,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)"
